dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.004805,18,18,4360,2456,7284.079034,6856191.5,3862643.0,7,7,0.265647,0.252647,13.190142,0.340298,255,3284562001,3292161200,255,0.000654,0.000505,0.000149,242,136,0,0,6,0,6,1,1,3,0,0,0,3,11,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,DoS,1
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,15,6,9,1,1,15,0,0,0,9,15,0,Normal,0
0.186923,12,6,3730,268,90.946541,146370.4375,9586.834961,3,1,15.511727,35.849602,908.063035,60.223773,255,3652890333,443088487,255,0.054861,0.007664,0.047197,311,45,1,0,2,1,1,1,1,1,0,0,1,1,2,0,DoS,1
0.018375,16,18,1540,1644,1795.918369,628680.25,676136.0625,4,4,1.2038,1.053177,74.131223,2.00118,255,479964971,2631148624,255,0.00059,0.000467,0.000123,96,91,0,0,11,0,4,3,1,4,0,0,0,6,11,0,Normal,0
0.454674,10,8,792,1098,37.389426,12545.25195,16908.81836,2,2,50.519333,55.516285,2548.48791,105.925055,255,626733719,3279848663,255,0.099605,0.042726,0.056879,79,137,1,147,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
0.62773,10,8,564,354,27.081707,6474.121094,3950.743164,2,1,69.241778,87.929711,5432.32223,137.464719,255,852311849,1366842658,255,0.058433,0.01221,0.046223,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,25,25,25,34,0,0,0,25,34,0,Generic,1
5e-06,2,0,168,0,200000.0051,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.030933,46,48,2854,30622,3006.497901,722076.75,7754825.0,7,17,0.680222,0.646532,45.906616,44.884825,255,504766404,2660080884,255,0.000678,0.000543,0.000135,62,638,0,0,15,0,2,1,1,1,0,0,0,2,5,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,19,18,0,Generic,1
1.22446,12,8,4694,354,15.517044,28113.61719,2025.382568,3,1,104.668456,152.311,7038.130008,199.198688,255,2437620141,3772990016,255,0.204198,0.158275,0.045923,391,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.604605,24,20,9034,1796,71.120812,114560.7422,22586.64648,9,8,26.241392,29.979,1420.258524,36.475719,255,3688602538,1166436052,255,0.043281,0.034995,0.008286,376,90,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
1.632278,20,8,17266,354,16.5413,80393.17188,1519.349121,7,1,84.541262,220.189719,7183.340508,396.677906,255,1566610946,231159401,255,0.259188,0.090941,0.168247,863,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.00103,2,2,132,164,2912.621237,512621.3438,636893.1875,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,1,1,1,1,0,0,0,2,1,0,Normal,0
0.871861,10,8,564,354,19.498521,4661.293457,2844.490234,2,1,92.692889,113.574,6289.847458,146.093391,255,2930553906,1130154890,255,0.137038,0.076824,0.060214,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.629202,10,8,564,354,27.01835,6458.975098,3941.500488,2,1,69.434,88.950289,5463.29681,138.740766,255,2498318542,597381900,255,0.050651,0.006547,0.044104,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.85194,10,8,634,354,19.954457,5361.879883,2911.003174,2,1,94.66,105.194141,4896.81723,201.502953,255,2613720308,2154732496,255,0.193919,0.115133,0.078786,63,44,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.486355,6,2,978,86,14.392779,13405.8457,707.302246,2,1,97.271,0.001,4920.48046,0.0,255,2480713614,3296500067,255,0.205481,0.125308,0.080173,163,43,0,0,5,3,3,2,1,4,0,0,0,2,4,0,Normal,0
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,Exploits,1
0.414993,10,6,550,268,36.145189,9542.330078,4318.14502,2,1,44.500667,62.124801,2346.529353,93.779141,255,3142541716,3258231243,255,0.165961,0.104365,0.061596,55,45,0,0,4,1,1,1,1,1,0,0,0,2,4,0,Fuzzers,1
0.047272,72,74,4238,63878,3067.354852,707395.5,10664241.0,7,30,0.670114,0.638658,36.332758,36.017895,255,634302799,2784234348,255,0.000802,0.00064,0.000162,59,863,0,0,5,0,5,1,1,1,0,0,0,5,6,0,Normal,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,3,3,3,0,0,0,3,9,0,Generic,1
0.391676,28,30,4776,3080,145.528444,94077.75781,60825.78516,7,7,14.494334,13.486759,799.725419,20.233234,255,3849803112,1900481147,255,0.000709,0.000554,0.000155,171,103,0,0,8,0,2,1,1,1,0,0,0,1,14,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic,1
0.233519,10,8,836,2742,72.799215,25796.61523,82220.28906,2,2,25.946556,31.484285,1386.260293,55.723602,255,2353886014,254818137,255,0.05296,0.007262,0.045698,84,343,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
8e-06,2,0,1064,0,125000.0003,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
4e-06,2,0,78,0,250000.0006,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,3,1,4,0,0,0,4,5,0,Normal,0
1.120363,14,12,810,682,22.314196,5376.828613,4469.97998,4,4,82.956772,94.794547,4374.359969,121.490695,255,1594684286,3701205730,255,0.154465,0.077614,0.076851,58,57,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
3.098783,66,386,3522,515543,145.541007,8955.773438,1327509.5,2,190,47.673585,7.995834,2459.413217,1002.450424,255,1275279097,2491303041,255,0.085572,0.019818,0.065754,53,1336,1,249697,1,1,2,1,1,1,0,0,1,1,1,0,Generic,1
0.023322,16,18,1540,1644,1414.973033,495326.3125,532715.9375,4,4,1.5314,1.342235,105.414391,2.379428,255,1884992930,4043085966,255,0.000621,0.000498,0.000123,96,91,0,0,12,0,6,6,1,6,0,0,0,14,7,0,Normal,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,3,2,2,2,0,0,0,3,2,0,Generic,1
3e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,7,6,6,7,0,0,0,10,11,0,DoS,1
0.253933,16,18,1540,1644,129.955533,45492.3125,48926.28906,4,4,16.907266,14.907294,1015.087785,25.812234,255,1226174369,1263662285,255,0.000624,0.000498,0.000126,96,91,0,0,11,0,5,5,1,5,0,0,0,7,10,0,Normal,0
1.2e-05,2,0,114,0,83333.33039,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,2,2,1,2,0,0,0,2,9,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,11,11,11,31,0,0,0,11,31,0,Generic,1
1.2e-05,2,0,168,0,83333.33039,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.004113,16,6,1662,1082,5105.762359,3032336.5,1754437.25,4,2,0.2742,0.5318,17.809818,0.662707,255,2810671643,665561723,255,0.000606,0.000501,0.000105,104,180,0,0,2,0,7,1,1,1,0,0,0,2,15,0,Normal,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,38,38,24,38,0,0,0,38,38,0,Generic,1
0.021247,16,18,1540,1644,1553.160483,543700.3125,584741.375,4,4,1.3962,1.223059,85.945869,2.320856,255,4169634175,2030001112,255,0.000577,0.000451,0.000126,96,91,0,0,10,0,6,6,1,6,0,0,0,9,6,0,Normal,0
1e-05,2,0,1064,0,100000.0025,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,26,2,5,5,1,26,0,0,0,6,26,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,11,11,11,29,0,0,0,11,29,0,Generic,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,4,7,0,0,0,7,11,0,Generic,1
22.04829,20,0,1280,0,0.861745,441.213348,0.0,0,0,1160.436375,0.0,1438.506125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,25,52,0,0,0,43,52,0,Generic,1
1.101181,14,18,1684,10168,28.151593,11362.3457,69772.35938,3,5,84.660541,64.745765,9442.190415,8266.524723,255,2035187180,4185772521,255,0.00063,0.0005,0.00013,120,565,1,3924,2,0,8,1,1,1,0,0,1,2,1,0,Normal,0
3e-06,2,0,90,0,333333.3215,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,3,1,1,5,0,0,0,4,4,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,27,27,12,27,0,0,0,27,27,0,Generic,1
0.017578,48,50,2958,32368,5518.2614,1318466.25,14436682.0,7,18,0.367213,0.34402,20.109583,18.9533,255,481917626,482292573,255,0.000848,0.000709,0.000139,62,647,0,0,10,0,3,1,1,1,0,0,0,2,5,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,Generic,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,12,7,0,DoS,1
1e-06,2,0,200,0,1000000.003,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,Exploits,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,46,2,42,42,24,46,0,0,0,42,46,0,Generic,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,Generic,1
0.559527,10,6,998,268,26.808359,12853.71484,3202.705322,2,1,62.057889,91.756797,3074.596743,134.312906,255,3482499340,3327490875,255,0.20272,0.100738,0.101982,100,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
6e-06,2,0,200,0,166666.6608,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,Fuzzers,1
0.572017,10,6,546,268,26.222996,6880.914062,3132.773926,2,1,59.714,99.500602,3160.941669,155.280828,255,4215822913,1229984018,255,0.18039,0.07451,0.10588,55,45,0,0,4,1,2,2,1,2,0,0,0,4,4,0,Fuzzers,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,15,14,14,30,0,0,0,14,30,0,Generic,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,9,9,9,17,0,0,0,9,17,0,Generic,1
0.814182,10,8,816,1262,20.879853,7221.972656,10857.52344,2,2,90.464667,107.58643,6140.572954,241.495656,255,3380030662,2511847886,255,0.107394,0.053157,0.054237,82,158,1,228,4,1,2,3,2,3,0,0,4,4,3,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,7,7,3,7,0,0,0,7,23,0,Generic,1
1.103355,14,18,1684,10168,28.096124,11339.95801,69634.88281,3,5,84.843772,64.860529,8819.719088,7722.375455,255,4095711403,4100985742,255,0.000909,0.000723,0.000186,120,565,1,3924,1,0,1,1,1,1,0,0,1,1,2,0,Normal,0
3e-06,2,0,90,0,333333.3215,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,1,1,1,5,0,0,0,1,5,0,Normal,0
1.568421,18,14,9142,764,19.765101,44044.29688,3621.476562,6,4,92.260056,107.724922,5397.921692,182.570719,255,591980427,3942607783,255,0.189285,0.076831,0.112454,508,55,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Normal,0
0.159689,86,86,4966,79882,1070.831467,245928.0313,3955388.5,7,36,1.874694,1.8726,97.435254,2.442441,255,3077713421,3088181589,255,0.000826,0.000515,0.000311,58,929,0,0,6,0,1,1,1,1,0,0,0,6,5,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,25,25,25,37,0,0,0,25,37,0,Generic,1
0.072333,14,6,8928,320,262.674019,916981.1875,29530.08984,4,1,5.564077,14.342,605.846838,27.558408,255,1385352740,3547542565,255,0.000632,0.000489,0.000143,638,53,0,0,3,0,5,1,1,4,0,0,0,7,3,0,Normal,0
2.877147,26,22,8533,1878,16.335627,22814.26758,4985.494141,10,8,115.085879,128.930477,6700.305742,158.320109,255,2500141572,308547254,255,0.159648,0.086396,0.073252,328,85,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,Fuzzers,1
0.544635,10,6,534,268,27.541381,7065.282227,3290.2771,2,1,60.515,89.948602,3047.200057,156.7975,255,1735306641,4166593871,255,0.156389,0.070608,0.085781,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.569845,16,18,1540,1644,57.910482,20272.17773,21802.41992,4,4,37.968065,33.490117,2267.605465,67.234961,255,2216898944,2248393440,255,0.000662,0.000503,0.000159,96,91,0,0,19,0,14,8,1,6,0,0,0,13,22,0,Normal,0
0.001053,2,2,130,162,2849.002888,493827.1563,615384.625,0,0,0.002,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,4,1,1,1,0,0,0,5,3,0,Normal,0
2e-06,2,0,200,0,500000.0013,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,11,11,11,29,0,0,0,11,29,0,Generic,1
11.758444,20,0,900,0,1.61586,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
5e-06,2,0,1098,0,200000.0051,878400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,39,2,10,10,1,37,0,0,0,11,37,0,Normal,0
1.939009,10,8,564,354,8.767365,2095.916016,1279.003906,2,1,213.614,259.799281,12775.71324,407.717219,255,2059547088,1841578686,255,0.210951,0.120413,0.090538,56,44,0,0,2,1,2,1,1,1,0,0,0,1,4,0,Reconnaissance,1
0.133742,46,48,2854,30622,695.368671,167008.1094,1793602.5,7,17,2.964822,2.83434,180.531991,175.459935,255,2981175104,908161287,255,0.000662,0.000523,0.000139,62,638,0,0,17,0,4,1,1,1,0,0,0,4,9,0,Normal,0
3e-06,2,0,90,0,333333.3215,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,26,1,1,39,0,0,0,26,5,0,Normal,0
0.001039,2,2,146,178,2887.391736,562078.9375,685274.3125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,1,3,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic,1
1.2e-05,2,0,716,0,83333.33039,238666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,358,0,0,0,5,2,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
0.668018,10,6,588,268,22.454485,6347.134277,2682.5625,2,1,74.113778,104.483,3738.397574,139.986594,255,2100246593,2417736042,255,0.236625,0.145594,0.091031,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,5,5,3,5,0,0,0,5,16,0,Generic,1
0.553869,10,6,588,268,27.082216,7655.239746,3235.422119,2,1,58.050333,93.056,2992.527968,134.645922,255,3508056204,818544048,255,0.138137,0.088588,0.049549,59,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.563956,10,6,706,268,26.597819,9021.980469,3177.552734,2,1,60.726778,91.132797,3118.364653,145.829594,255,3303334702,4052984830,255,0.169402,0.108281,0.061121,71,45,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
0.02121,16,18,1540,1644,1555.869879,544648.75,585761.4375,4,4,1.393333,1.220529,86.83607,2.368626,255,3255547628,3260659334,255,0.000568,0.000457,0.000111,96,91,0,0,11,0,12,5,1,6,0,0,0,8,13,0,Normal,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,38,38,14,42,0,0,0,38,42,0,Generic,1
3e-06,2,0,78,0,333333.3215,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,1,1,1,3,0,0,0,1,3,0,Normal,0
0.319053,12,14,1270,9422,78.356889,29211.44727,219374.2188,3,5,29.004818,23.256922,1496.953233,1746.795375,255,2227660257,387747775,255,0.050591,0.005895,0.044696,106,673,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.173024,16,6,12268,268,121.370447,531810.625,10356.94434,5,1,10.242067,31.537801,760.022904,48.691816,255,3663773948,519146727,255,0.027196,0.015325,0.011871,767,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,25,25,25,28,0,0,0,26,28,0,Generic,1
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,DoS,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,Generic,1
1e-05,2,0,152,0,100000.0025,60800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Reconnaissance,1
2.07264,16,10,860,556,12.061912,3114.868164,1933.765747,4,3,137.237263,222.988891,8993.02952,406.455312,255,2306608705,2066668592,255,0.145089,0.065731,0.079358,54,56,0,0,2,1,17,1,1,1,0,0,0,4,1,0,Normal,0
1.01062,14,18,1684,10168,30.67424,12380.51856,76024.61719,3,5,77.713925,59.416588,8778.244776,7690.279798,255,1194794877,1196257885,255,0.000666,0.000532,0.000134,120,565,1,3924,4,0,9,3,1,1,0,0,1,12,4,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,28,25,0,Generic,1
0.000949,2,2,146,178,3161.222311,615384.625,750263.4375,0,0,0.004,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,2,3,0,Normal,0
1.35937,26,20,8391,1788,33.10357,47486.70313,9998.749023,10,8,54.374799,69.127734,3657.842244,109.80432,255,2040647550,3890258655,255,0.059811,0.029252,0.030559,323,89,0,0,1,1,8,1,1,1,0,0,0,1,1,0,Exploits,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
0.683839,10,8,820,1786,24.859652,8633.610352,18285.00586,2,2,75.982111,86.33057,3964.652158,170.154016,255,160669620,3507718385,255,0.162394,0.078525,0.083869,82,223,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.019451,3,0,158,0,102.822478,43596.73047,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,53,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
0.001016,2,2,146,178,2952.755752,574803.125,700787.375,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,2,1,1,1,0,0,0,1,6,0,Normal,0
0.001086,2,2,146,178,2762.430929,537753.25,655616.9375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,3,1,1,0,0,0,3,2,0,Normal,0
0.730638,10,6,534,268,20.530002,5266.629883,2452.650879,2,1,81.148889,131.899,3908.888173,175.25375,255,3041601142,2498408459,255,0.135369,0.071135,0.064234,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.837643,10,8,534,354,20.295041,4593.842285,2960.688477,2,1,89.519889,107.773141,5013.823765,203.677141,255,396768882,4039548004,255,0.244544,0.083222,0.161322,53,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,25,25,25,43,0,0,0,25,43,0,Generic,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,20,20,20,20,0,0,0,21,20,0,Generic,1
0.019917,46,48,2854,30622,4669.377898,1121454.0,12043982.0,7,17,0.4356,0.412128,0.0,29.784602,255,4169236525,4184561025,255,0.000697,0.000543,0.000154,62,638,0,0,10,0,2,1,1,1,0,0,0,6,6,0,Normal,0
0.260155,10,10,824,3357,73.033386,22817.16797,92929.21875,2,3,28.906111,25.067,1375.495319,1613.083091,255,3239726871,4062299654,255,0.060434,0.033587,0.026847,82,336,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
0.167128,4,4,520,304,41.884066,18668.32617,10913.79102,0,0,17.339,41.006,24.516807,57.981344,0,0,0,0,0.0,0.0,0.0,130,76,0,0,3,0,5,1,1,2,0,0,0,2,10,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,37,37,22,37,0,0,0,37,37,0,Generic,1
0.289614,10,8,842,1242,58.698821,20938.21484,30026.17383,2,2,32.179333,40.33157,1606.661827,60.905762,255,2361412187,3510844290,255,0.052009,0.006539,0.04547,84,155,1,199,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,11,14,0,Backdoor,1
0.515004,10,8,1612,354,33.009454,22539.63086,4815.496582,2,1,55.956778,64.584145,3782.946202,114.752148,255,1382281997,3545197014,255,0.120663,0.062907,0.057756,161,44,0,0,9,1,2,2,1,8,0,0,0,2,8,0,Normal,0
2e-06,2,0,200,0,500000.0013,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,Exploits,1
1.123978,12,10,1016,892,18.683639,6633.581543,5715.414062,3,2,102.179817,117.221,5729.008521,207.514891,255,2719573657,4036539084,255,0.124453,0.043108,0.081345,85,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
