dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.525647,10,6,488,268,28.536262,6696.509277,3409.13208,2,1,53.174,85.762398,2849.805485,127.1555,255,973824797,1499481301,255,0.18266,0.096825,0.085835,49,45,0,0,7,1,1,1,1,1,0,0,0,1,7,0,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
0.717453,10,8,534,354,23.694932,5363.41748,3456.672363,2,1,77.173444,92.715711,4501.625752,142.057234,255,930228705,908350203,255,0.15339,0.068439,0.084951,53,44,0,0,6,1,6,3,3,12,0,0,0,6,5,0,0
1.52622,10,8,806,354,11.13863,3805.480225,1624.929565,2,1,169.567333,204.730141,9885.827561,311.644781,255,3825217783,2126286376,255,0.242282,0.093093,0.149189,81,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,1
2.892933,10,8,994,354,5.876389,2474.996826,857.261475,2,1,314.070222,401.987719,21399.12779,584.092188,255,105837439,81327227,255,0.209777,0.079018,0.130759,99,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0
0.556625,10,8,828,1116,30.541208,10721.76074,14041.76953,2,2,61.847222,72.051859,3394.822789,92.723922,255,1040391657,308113875,255,0.116859,0.051517,0.065342,83,140,1,136,4,1,1,1,1,4,0,0,1,1,4,0,0
0.151998,6,2,998,86,46.053238,43790.05078,2263.187744,2,1,30.3996,0.009,1966.614207,0.0,255,3347376971,321503412,255,0.138406,0.106791,0.031615,166,43,0,0,7,3,3,3,1,7,0,0,0,3,7,0,0
4.419872,16,16,1498,814,7.013778,2543.060303,1382.845581,5,3,292.550867,285.967719,18863.92734,591.306312,255,53507912,2961728898,255,0.250335,0.130351,0.119984,94,51,0,0,7,1,3,2,2,5,0,0,0,4,5,0,0
0.000992,2,2,130,162,3024.193589,524193.5625,653225.8125,0,0,0.011,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,4,3,3,3,0,0,0,5,3,0,0
0.009929,36,38,2334,16290,7352.200328,1828985.75,12780340.0,7,12,0.274514,0.252135,17.147332,16.054569,255,2088225180,2088559047,255,0.000705,0.00059,0.000115,65,429,0,0,4,0,2,1,1,1,0,0,0,5,9,0,0
1.776108,10,8,544,354,9.57149,2207.072998,1396.311523,2,1,197.228889,239.848281,12271.78058,334.879625,255,3509136485,583251763,255,0.201069,0.097161,0.103908,54,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
4.2e-05,2,0,114,0,23809.524,10857143.0,0.0,0,0,0.042,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,1
0.65719,10,6,534,268,22.824449,5855.231934,2726.760742,2,1,68.316333,102.464,3899.269915,168.353422,255,1812944502,1063256603,255,0.230939,0.144866,0.086073,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
1.190184,16,12,922,704,22.685568,5814.227051,4342.185547,5,4,79.279802,99.798906,3846.139037,121.392,255,3065457953,1154827277,255,0.177407,0.092392,0.085015,58,59,0,0,7,1,1,2,1,1,0,0,0,3,2,0,1
5e-06,2,0,1448,0,200000.0051,1158400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,724,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,1
0.296096,12,8,1562,412,64.168378,38690.15625,9753.59375,3,2,24.961363,40.959145,1311.98538,54.433625,255,3002730682,3021247250,255,0.040359,0.009363,0.030996,130,52,0,0,1,1,3,1,1,1,0,0,0,1,1,0,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,8,0,0,0,7,8,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,14,14,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,7,7,3,7,0,0,0,7,13,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,3,3,3,3,0,0,0,3,14,0,1
1.1e-05,2,0,168,0,90909.0902,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,2,1,1,0,0,0,2,1,0,1
0.642537,10,6,534,268,23.344959,5988.760254,2788.94458,2,1,67.024667,112.734203,3695.874333,183.186234,255,1819347215,4278403382,255,0.10907,0.078857,0.030213,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
0.090284,78,80,4550,71834,1738.95712,398032.875,6285676.5,7,33,1.167636,1.135241,71.486264,70.000842,255,990317420,990625625,255,0.001137,0.000592,0.000545,58,898,0,0,7,0,3,1,1,1,0,0,0,5,9,0,0
0.776738,10,8,838,1196,21.886402,7776.109863,10783.55957,2,2,86.304222,93.124711,4185.769859,138.655719,255,3817491110,3539028252,255,0.156263,0.08675,0.069513,84,150,1,177,4,1,2,2,1,4,0,0,1,2,4,0,0
1.20214,10,8,924,354,14.141448,5536.792969,2062.987793,2,1,133.571111,153.457281,8524.124704,231.857422,255,3694291057,667548861,255,0.181197,0.090216,0.090981,92,44,0,0,3,1,2,1,1,3,0,0,0,2,4,0,0
0.001169,2,2,132,164,2566.295861,451668.0625,561163.375,0,0,0.014,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,1,1,1,1,0,0,0,3,3,0,0
1.084117,20,22,1108,1664,37.818794,7770.378418,11725.6709,7,9,57.058788,51.177048,2910.019853,2686.623565,255,1888564503,4031665833,255,0.054733,0.008629,0.046104,55,76,0,0,2,1,2,1,1,2,0,0,0,2,2,0,1
4.103663,24,22,1244,1620,10.965813,2325.727051,3015.842285,7,9,178.412825,191.540952,9146.51862,10416.12944,255,1968600767,2547442079,255,0.192112,0.081302,0.11081,52,74,0,0,6,1,3,1,1,2,0,0,0,4,3,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,21,20,20,41,0,0,0,21,38,0,1
0.004062,8,10,1040,824,4185.130275,1792220.5,1461349.0,2,2,0.529857,0.395111,34.517674,0.728396,255,1925516174,4076113037,255,0.000627,0.000502,0.000125,130,82,1,83,2,0,2,2,1,1,0,0,1,11,2,0,0
0.000618,4,2,216,112,8090.615005,2097087.375,724919.125,1,1,0.206,0.006,11.19014,0.0,255,3742068399,3591014194,255,0.000607,0.000485,0.000122,54,56,0,0,4,0,4,1,1,1,0,0,0,1,12,0,0
1.1e-05,2,0,1744,0,90909.0902,634181824.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,872,0,0,0,1,2,2,1,1,1,0,0,0,1,3,0,1
0.971504,10,10,796,2814,19.557306,5904.247559,20858.38086,2,2,107.944889,100.586336,6168.399573,167.127203,255,579334563,1240236346,255,0.146129,0.065454,0.080675,80,281,0,0,5,1,1,2,1,1,0,0,0,2,1,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,35,35,22,35,0,0,0,35,35,0,1
0.043875,60,62,3614,49590,2757.834672,648022.75,8896364.0,7,24,0.738254,0.711131,52.713167,51.313013,255,3805765459,1678045357,255,0.00062,0.000492,0.000128,60,800,0,0,14,0,3,1,1,1,0,0,0,4,8,0,0
3e-06,2,0,168,0,333333.3215,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
6e-06,2,0,1064,0,166666.6608,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,21,2,6,6,1,20,0,0,0,6,20,0,0
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.94,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,1
0.001059,2,2,146,178,2832.861107,551463.625,672332.375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,3,1,1,1,0,0,0,5,6,0,0
0.02993,72,74,4238,63878,4844.637607,1117273.625,16843302.0,7,30,0.41707,0.401397,21.723149,21.334321,255,2521617528,2521943815,255,0.00078,0.000617,0.000163,59,863,0,0,7,0,1,1,1,1,0,0,0,3,6,0,0
1.508343,10,10,796,1154,12.596605,3802.848633,5510.683105,2,2,167.593667,156.988,12580.61523,272.570438,255,1302151475,3637961415,255,0.130987,0.074698,0.056289,80,115,1,132,2,1,2,1,1,2,0,0,1,1,2,0,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,24,24,24,24,0,0,0,24,24,0,1
2.201211,76,16,91048,698,41.340881,326547.5313,2380.507812,35,1,28.892268,138.617859,4392.170738,310.890156,255,742055412,3318805908,255,0.178223,0.121933,0.05629,1198,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,4,4,4,4,0,0,0,4,5,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,15,15,15,19,0,0,0,15,19,0,1
0.171044,6,2,978,86,40.92514,38118.84375,2011.178345,2,1,34.2088,0.007,2131.913188,0.0,255,1092056648,4293693745,255,0.149169,0.114586,0.034583,163,43,0,0,5,3,5,5,1,5,0,0,0,5,5,0,0
4e-06,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
0.627072,10,6,588,268,23.920699,6761.584473,2857.726074,2,1,65.312778,103.176602,3242.99086,146.793094,255,2680137336,668874856,255,0.184472,0.111186,0.073286,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,0
0.013456,44,46,2766,24004,6614.149814,1607610.0,13961356.0,7,16,0.30607,0.293386,0.0,18.338067,255,2221663721,79209592,255,0.000666,0.000544,0.000122,63,522,0,0,10,0,3,1,1,1,0,0,0,5,8,0,0
0.002873,6,8,320,1828,4524.886893,743473.75,4455273.0,1,2,0.5054,0.338,27.934262,0.544162,255,1931857942,1936309187,255,0.000639,0.000497,0.000142,53,229,0,0,3,0,7,1,1,4,0,0,0,5,3,0,0
40.263206,4,0,208,0,0.07451,30.99604,0.0,0,0,13421.069,0.0,18980.244,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,3,0,0,0,4,3,0,0
0.196917,10,6,484,268,76.174227,17713.04688,9100.28125,2,1,20.952333,34.001199,1113.433546,53.976527,255,3542242205,3012082544,255,0.04588,0.0269,0.01898,48,45,0,0,13,1,1,1,1,1,0,0,0,1,13,0,1
0.004934,18,18,4560,2456,7093.636209,6983381.0,3761654.0,7,7,0.271471,0.260882,13.551738,0.341493,255,929143467,3081907401,255,0.000628,0.000495,0.000133,253,136,0,0,6,0,3,1,1,3,0,0,0,6,4,0,0
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,44,2,28,28,18,44,0,0,0,28,44,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,25,25,25,37,0,0,0,25,37,0,1
0.597787,12,8,1058,730,31.783895,12981.21191,8551.541016,3,2,50.894547,77.21557,2771.120824,129.650852,255,465979270,3014186106,255,0.11507,0.057269,0.057801,88,91,0,0,2,1,2,2,1,2,0,0,0,2,2,0,0
0.036178,4,4,528,304,193.487754,87567.03125,50417.37891,0,0,7.010333,7.683667,9.902795,10.855032,0,0,0,0,0.0,0.0,0.0,132,76,0,0,12,0,4,1,1,4,0,0,0,8,4,0,0
0.000972,2,2,146,178,3086.419725,600823.0625,732510.3125,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,3,2,1,2,0,0,0,5,1,0,0
0.016434,44,46,2766,24004,5415.601536,1316295.375,11431422.0,7,16,0.374814,0.353711,0.0,24.642346,255,1754272225,1761997916,255,0.000645,0.000514,0.000131,63,522,0,0,4,0,3,1,1,1,0,0,0,5,3,0,0
4.375005,100,102,14512,17238,45.942807,26271.05664,31211.85156,22,32,44.191968,43.309514,3044.469555,3016.866672,255,1076362744,1076670393,255,0.000775,0.000605,0.00017,145,169,0,0,1,0,1,1,1,1,0,0,0,1,2,0,0
0.024171,48,50,2974,33882,4013.07346,964130.5625,10990029.0,7,18,0.507362,0.482163,31.620014,29.98713,255,3554432246,3568988565,255,0.000675,0.000541,0.000134,62,678,0,0,14,0,5,1,1,1,0,0,0,2,9,0,0
0.015995,38,40,2438,20194,4814.004509,1187371.125,9848078.0,7,13,0.422811,0.394513,25.971161,24.59161,255,406323666,406596541,255,0.00077,0.000601,0.000169,64,505,0,0,11,0,2,1,1,1,0,0,0,3,10,0,0
0.249908,6,2,998,86,28.010308,26633.80078,1376.506592,2,1,49.9816,0.007,2837.780093,0.0,255,702531319,2788528776,255,0.192228,0.147799,0.044429,166,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,0
0.049526,72,74,4238,65118,2927.755205,675200.9375,10376611.0,7,30,0.692634,0.671945,0.0,38.325743,255,2178743176,2193481834,255,0.000594,0.000471,0.000123,59,880,0,0,9,0,3,1,1,1,0,0,0,5,7,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,11,14,0,1
0.001033,2,2,146,178,2904.162775,565343.6875,689254.625,0,0,0.01,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,10,1,0,0
0.283004,10,8,490,355,60.069825,12466.25586,8791.395508,2,2,31.444889,32.935285,1631.132764,52.452738,255,2377670497,3535811259,255,0.053713,0.033339,0.020374,49,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
6e-06,2,0,2044,0,166666.6608,1362666624.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1022,0,0,0,5,2,2,1,1,4,0,0,0,3,5,0,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,17,39,0,0,0,40,39,0,1
3e-06,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,1
4.338089,14,14,1028,2246,6.223939,1761.144165,3846.855225,4,4,333.617144,327.511937,32513.24791,900.084562,255,2558303514,4230529990,255,0.109734,0.080429,0.029305,73,160,0,0,4,1,5,4,1,4,0,0,0,47,5,0,1
0.292236,12,8,1578,1054,65.015946,39611.82031,25267.25,3,2,25.389364,40.854855,1326.668221,59.023383,255,6633745,1259283239,255,0.052885,0.006242,0.046643,132,132,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,9,9,9,21,0,0,0,9,21,0,1
2.332843,32,22,16251,1882,22.719059,53990.77344,6162.4375,13,8,75.244224,108.950859,6343.639408,180.455969,255,2788967000,3500545061,255,0.095469,0.044866,0.050603,508,86,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.001017,2,2,146,178,2949.852669,574238.0,700098.375,0,0,0.005,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,1,1,1,1,0,0,0,5,4,0,0
1.015372,10,6,2516,268,14.77291,17845.67578,1764.870361,2,1,105.377222,173.592406,5444.164302,245.721313,255,662437520,980438250,255,0.240117,0.147407,0.09271,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
4e-06,2,0,264,0,250000.0006,264000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,6,2,3,2,1,6,0,0,0,25,6,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,25,52,0,0,0,43,52,0,1
0.753971,10,8,828,1158,22.547287,7915.423828,10759.03516,2,2,83.774556,98.76643,4742.879345,148.621609,255,1747665050,3692668627,255,0.097274,0.035282,0.061992,83,145,1,138,2,1,2,2,2,2,0,0,4,2,2,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,9,9,9,17,0,0,0,10,17,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,22,22,12,37,0,0,0,22,37,0,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,14,14,14,30,0,0,0,15,30,0,1
1e-05,2,0,104,0,100000.0025,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,16,16,0,1
1.8119,6,2,998,86,3.863348,3673.491943,189.855957,2,1,362.38,0.002,18687.17675,0.0,255,2099783082,2913603484,255,1.135333,0.956671,0.178662,166,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,0
9e-06,2,0,1098,0,111111.1072,487999968.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,6,2,3,3,1,5,0,0,0,3,5,0,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,1,1,1,1,0,0,0,1,5,0,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,2,2,2,2,0,0,0,4,14,0,1
0.022499,52,42,37232,3380,4133.516925,12984043.0,1173385.5,18,8,0.434216,0.535683,23.866055,0.911054,255,2267129475,2268233052,255,0.000667,0.000532,0.000135,716,80,0,0,2,0,3,1,1,1,0,0,0,5,2,0,0
0.886415,16,12,904,642,30.459773,7653.300293,5315.794434,5,3,57.756467,74.402547,3634.367732,117.592242,255,1693881738,3699349047,255,0.127835,0.06798,0.059855,57,54,0,0,7,1,1,1,1,7,0,0,0,1,7,0,0
3.035098,12,10,1252,1160,6.919052,3025.931885,2751.805664,2,2,275.917994,328.204125,18243.7507,557.901375,255,3016181372,2522412014,255,0.112591,0.080464,0.032127,104,116,1,107,1,1,1,1,1,1,0,0,1,1,1,0,1
0.167946,10,6,962,268,89.314425,41251.35547,10670.09668,2,1,18.660667,31.554199,971.406111,60.723461,255,2247148471,1382155261,255,0.049525,0.005771,0.043754,96,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,26,25,25,32,0,0,0,26,30,0,1
0.114168,90,164,5592,192828,2216.032451,387499.125,13429542.0,10,71,1.278787,0.697123,70.319675,41.535666,255,1377772446,1381323771,255,0.000667,0.000533,0.000134,62,1176,0,0,11,0,6,9,1,4,0,0,0,12,6,0,0
1e-05,2,0,200,0,100000.0025,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,9,12,0,1
0.245452,14,6,8928,320,77.40821,270228.0,8702.3125,4,1,18.880923,48.965602,1619.134553,67.192555,255,1231729683,1342092232,255,0.001466,0.000488,0.000978,638,53,0,0,3,0,4,1,1,3,0,0,0,12,3,0,0
0.775163,10,6,534,268,19.350769,4964.117188,2311.771973,2,1,83.859556,136.438,4808.671326,222.062719,255,1377960828,503030866,255,0.185241,0.092967,0.092274,53,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,16,16,16,34,0,0,0,19,34,0,1
0.001088,2,2,146,178,2757.352893,536764.6875,654411.75,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0
0.622097,10,8,564,354,27.326927,6532.743164,3986.516357,2,1,68.715,87.94143,5416.317417,138.881875,255,2455041699,2715167057,255,0.04941,0.006496,0.042914,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,18,43,0,0,0,43,43,0,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,15,29,0,0,0,29,29,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,42,42,25,42,0,0,0,42,42,0,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,14,29,0,0,0,29,29,0,1
0.014887,8,10,1040,824,1141.935884,489017.25,398737.1563,2,2,2.077,1.572111,120.282223,2.745591,255,3385085597,1240774669,255,0.000962,0.000732,0.00023,130,82,1,83,3,0,2,1,1,1,0,0,1,2,1,0,0
4.620885,130,812,5984,1087639,203.640649,10280.28223,1880678.75,2,403,35.820814,5.62117,1898.682222,740.592705,255,4247295723,1948571037,255,0.094703,0.047183,0.04752,46,1339,1,527273,2,1,2,1,1,2,0,0,1,2,1,0,1
6e-06,2,0,90,0,166666.6608,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,15,6,6,1,1,14,0,0,0,6,14,0,0
1.304346,12,10,694,646,16.100023,3906.938965,3569.60498,2,3,118.512274,132.879,6229.402414,213.567703,255,1889699467,3273815140,255,0.237564,0.108426,0.129138,58,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
18.090841,2676,414,3590241,18640,170.749384,1587057.25,8222.945312,1335,8,6.762931,43.707117,819.897204,51.585902,255,247418490,1265859465,255,0.049788,0.011076,0.038712,1342,45,0,0,7,1,2,2,1,2,0,0,0,2,4,0,1
7e-06,2,0,104,0,142857.1409,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0,0
1.978804,10,12,608,732,10.612471,2215.479736,2712.749756,2,3,219.863111,172.366359,13569.97064,320.194094,255,3021249762,18472854,255,0.259911,0.082771,0.17714,61,61,0,0,1,1,2,1,1,1,0,0,0,2,3,0,0
0.105017,88,164,5488,192828,2390.089248,413342.5938,14599770.0,10,71,1.203035,0.641288,66.33703,38.791714,255,2210903711,69130776,255,0.000612,0.000481,0.000131,62,1176,0,0,16,0,7,6,1,7,0,0,0,14,11,0,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,7,12,0,1
5e-06,2,0,90,0,200000.0051,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,1,1,1,3,0,0,0,1,3,0,0
0.803399,10,8,526,354,21.160095,4719.945801,3086.884521,2,1,87.185556,98.011289,4564.851466,185.514531,255,2480094583,4197407261,255,0.187934,0.117317,0.070617,53,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
0.612506,6,2,998,86,11.42846,10866.83301,561.627197,2,1,122.5012,0.008,8351.326187,0.0,255,4113829445,1256389288,255,0.590162,0.18297,0.407192,166,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,0
